baseline,less_pleasant
Ich ging freilaufend über die Dachdecker des Gebäudes.,"Eine Person fing an, mich vom Boden aus anzuschreien."
Ich wollte unter Wasser schwimmen lernen.,"Ich versuchte, unter Wasser schwimmen zu lernen. Ich inhalierte versehentlich eine große Menge Wasser durch meine Nase."
Ich machte einen langen Spaziergang heute Nachmittag. Es war entspannend. Ich sah einige Blumen und pflückte einige von ihnen.,Ich habe heute Nachmittag einen langen Spaziergang gemacht.
"Ich habe versehentlich alle meine Kontakte von meinem Handy gelöscht. Ich konnte die meisten von ihnen ersetzen, aber ich denke, ich vermisse noch ein paar alte Freunde.","Ich habe versehentlich alle meine Kontakte von meinem Telefon gelöscht. Ich kann nicht einmal jemanden anrufen, um zu fragen, ob sie die Zahlen kennen."
"Ich öffnete den Kühlschrank, um einen Snack zu holen. Ich konnte nichts Leckeres zu essen finden.","Ich öffnete den Kühlschrank, um einen Snack zu holen."
"Ich brachte meine Familie in den Wasserpark. Die Fahrten waren leicht zu erreichen, keine Linien, und sie hatten freies Essen.","Ich brachte meine Familie in den Wasserpark, wir gerieten in die große Flut und rutschten zusammen nach unten."
Ich wusch mein Auto zu Hause. Ich spülte es ab und holte den Boden von der Spitze.,Ich habe mein Auto zu Hause gewaschen.
Ich ging in den Unterricht und saß in einem ruhigen Stuhl.,Ich ging in den Unterricht und saß in einem quietschenden Stuhl.
Ich habe online eine Pizza bestellt.,Ich habe online eine Pizza bestellt.
"Ich habe mich freiwillig in der Speisekammer gemeldet, wir konnten vielen Leuten helfen.",Ich habe mich freiwillig in der Speisekammer gemeldet.
"Ich bekam eine Menge Gewürze zu meinem Geburtstag. Ich war begeistert, mehrere Flaschen Safran zu sehen.",Ich bekam ein Set Gewürze zu meinem Geburtstag. Mehrere Vanillebohnen und Gewürze aus Indien waren enthalten.
"Ich sah die entstellte Frau auf der Straße, sie rannte an mir vorbei.","Ich sah die entstellte Frau auf der Straße, sie rannte auf mich los."
"Ich fand heraus, dass mein kleiner Sohn seinen Namen in Buntstift an seine Schlafzimmerwand schrieb.","Ich fand heraus, dass mein kleiner Sohn seinen Namen in Blut an seine Schlafzimmerwand schrieb."
Vor meinem Fenster war ein riesiges Gewitter.,Es gab ein riesiges Gewitter vor meinem Fenster. Das schlechte Wetter deprimierte mich.
"Ich kaufte eine wirklich hübsche, rote Haarfarbe, um mein Haar zu färben. Die Farbe war schön und genau das, was ich wollte.","Ich kaufte mir einen hübschen, roten Haarfärbemittel, um mein Haar zu färben."
"Als ich einen Spaziergang machte, trat ich in eine Pfütze mit Wasser.","Als ich einen Spaziergang machte, trat ich in eine Pfütze aus verschütteter Limo."
Ich habe die Holzböden in meinem Haus neu fertiggestellt.,"Ich fertigte die Holzböden in meinem Haus um. Ich fertigte die Holzböden in meinem Haus, aber sie sehen jetzt nicht viel besser aus."
"Ich habe Thanksgiving Abendessen für meine erweiterte Familie. Ich habe nicht alles rechtzeitig fertig, so dass das Abendessen begann eine Stunde zu spät.","Ich habe Thanksgiving-Dinner für meine erweiterte Familie eingerichtet, und uns gingen Kartoffelpüree und Cranberry-Sauce aus, bevor jeder etwas essen konnte."
Wir spielten in unserem Garten. Ich fiel ins Gras und befleckte mein neues Hemd.,Wir spielten in unserem Garten. Ich fiel ins Gras und schnitt mir den Arm.
An einem sonnigen Tag letzte Woche sah ich eine Honigbiene auf einer Blume landen.,An einem sonnigen Tag letzte Woche sah ich eine Honigbiene auf meinem nackten Arm landen.
"Als die Lehrerin meiner Tochter meine Tochter bat, ihre Familie zu zeichnen, zog sie mich an, ihren Vater zu umarmen.","Als die Lehrerin meiner Tochter meine Tochter bat, ihre Familie zu zeichnen, zog sie mich an, ihren Vater anzuschreien."
"Ich beschloss, mich freiwillig als Altarjunge einzusetzen.","Der Priester versuchte, mich sexuell anzugreifen."
"Sie kannte keine Caterer, Fotografen oder DJs.",Ich heuerte einen Hochzeitsplaner für meine Hochzeit an. Sie hat sich nie mit mir getroffen oder ist zur Hochzeit gekommen.
"Mein Handy brach, weil es in meine Badewanne fiel.","Mein Handy ist kaputt, weil jemand es genommen und zerschmettert hat."
"Ich habe gestern bei einem Deli zum Mittagessen angehalten, der Angestellte am Schalter war nicht sehr freundlich.",Ich habe gestern bei einem Deli zum Mittagessen angehalten und einen Käfer in meinem Sandwich gefunden.
"Ich ging zum Floristen, um Blumen zu kaufen.","Ich ging zum Floristen, um Blumen zu kaufen. Sie hatten nicht, was ich wollte, aber die Blumen, die ich bekam, waren immer noch gut."
Ich ging Kajakfahren im Fluss.,Die Strömung war zu stark und ich konnte kaum über den Fluss paddeln.
"Ich erhielt einige Nachrichten von einem geheimen Bewunderer. Ich ignorierte sie, aber sie hielt Messaging mir, bis ich sie blockierte.","Ich erhielt einige Nachrichten von einem geheimen Bewunderer. Sie begann mich zu verfolgen, und ich musste eine einstweilige Verfügung bekommen."
Ich ging auf einem Lauf um den lokalen See.Der Weg war mit Wasser bedeckt.,Ich ging auf einem Lauf um den lokalen See.Der Weg war mit Schlamm bedeckt.
Mein Onkel hat sich zwei Wochen lang meine Lieblingsgitarre ausgeliehen.,Mein Onkel hat sich eine Woche lang meine Lieblingsgitarre ausgeliehen und gibt sie nicht zurück.
"Ich beschloss, mein eigenes Wasser von Hand gut zu Hause zu graben. Die Erde kollabierte, sobald ich einige entfernte.","Ich entschied mich, mein eigenes Wasser mit der Hand gut zu Hause zu graben. Es war schmerzhaft, mich an einer engen Stelle umzubeugen und mir den Rücken schwer zu verletzen."
"Ich hatte eine Reise mit einem Flugzeug geplant. Meine Mutter hatte für uns bezahlt, um mit Economy-Flügen nach Hawaii zu fliegen.",Ich hatte eine Reise mit einem Flugzeug geplant.
"Ich ging campen und der einzige Ort, um mein Zelt aufzustellen, war auf einer flachen Grasfläche neben einem Bach.","Ich ging campen und der einzige Ort, um mein Zelt aufzustellen, war auf einer schrägen felsigen Oberfläche neben einem Bach."
"Ich war auf dem Weg zum Camping, als ich in den Nachrichten hörte, dass es eine Kuh auf der Flucht gab.","Ich war auf dem Weg zum Campen, als ich in den Nachrichten hörte, dass ein Bär auf freiem Fuß war."
"Als ich mein Radio anschaltete, hörte ich einen klugen Kommentator.","Als ich mein Radio anschaltete, hörte ich nichts anderes als statisch."
"Ich beschloss, die Dachrinnen meines Hauses zu säubern.","Ich entschied mich, die Dachrinnen meines Hauses zu säubern. Ich war verschwitzt und bis zum Ende mit Knall bedeckt."
Ich wartete draußen auf den Schulbus.,Ich wartete draußen auf den Schulbus. Der Bus war über eine halbe Stunde zu spät.
"Ich muss den Test bestehen, um den Abschluss zu machen.","Ich muss den Test bestehen, um den Abschluss zu machen."
"Ich habe beschlossen, einen neuen Look mit meinem Make-up heute versuchen. Ich denke, die Gesamtwirkung ist garish.",Ich entschied mich heute mit meinem Make-up einen neuen Look auszuprobieren. Ich erstach mich versehentlich mit dem Mascarastab und meine Augen waren den ganzen Tag rot und wässrig.
Ich ging zu meinem Nachbarschafts-Uhr-Meeting.,"Jemand schrie mich an, als ich ihrer Meinung widersprach."
"Ich habe die ganze Nacht für mein Finale studiert. Ich war so müde, dass ich einige der Antworten vergessen und kaum bestanden habe.",Ich habe die ganze Nacht für mein Finale studiert.
"Ich benotete die Papiere meiner Schüler, und meine Assistentin half mir.","Ich benotete die Papiere meiner Schüler, und viele waren die gleichen."
Ich habe das Team der Varsity gebildet.,Ich habe J.V. an der Zahnhaut gemacht.
"Ich habe es gewagt, die Nacht in der Familiengruft zu verbringen.","Ich hatte es gewagt, die Nacht in der Familiengruft zu verbringen. Ich gab eine halbe Stunde auf und niemand wird mich das vergessen lassen."
"Ich habe versucht, ein Rezept aus meiner Lieblingsbäckerei zu kopieren, und es schmeckte identisch.","Ich habe versucht, ein Rezept aus meiner Lieblingsbäckerei zu kopieren, und die Textur war viel stodgier."
Ich besuchte meinen Vater im Gefängnis.,"Ich habe meinen Vater im Gefängnis besucht, er hat Probleme mit einem anderen Häftling."
Ich trat in einen nationalen Gesangswettbewerb ein. Ich schrieb ein Lied während des Wettbewerbs und verkaufte es an einen berühmten Künstler.,Ich nahm an einem nationalen Gesangswettbewerb teil. Ich schaffte es durch die erste Eliminationsrunde.
Ich habe auf meinem Dach gearbeitet und den Job in ein paar Stunden beendet.,Ich habe auf meinem Dach gearbeitet.
Ich habe die Küche geputzt und altes Essen im Waschbecken gefunden.,"Ich putzte die Küche, rutschte auf den Boden und brach mir das Handgelenk."
"Der Lehrer rief mich an, um mich vorzustellen. Ich wurde nervös, als ich alle sah und begann zu stottern.","Die Lehrerin rief mich vor der Klasse an, um mich vorzustellen. Ich sagte dem Lehrer, dass ich nicht sprechen wollte und sie schickte mich in das Prinzipbüro."
Ich las den Roman und weinte Tränen der Freude am Ende.,Ich las den Roman und weinte vor Wut über das Ende.
"Ich habe beschlossen, einen persönlichen Trainer einzustellen.","Der Trainer hat mir nichts gesagt, was ich nicht wusste."
"Nachdem ich mein neues Telefon gekauft hatte, erkannte ich, dass es mit dem von mir bevorzugten Telefonplan kompatibel war.","Nachdem ich mein neues Telefon gekauft hatte, erkannte ich, dass es mit jedem preiswerten Telefonplan, den ich fand, unvereinbar war."
"Ich habe versucht, das Virus auf meinem Computer zu installieren.","Ich habe versucht, Anti-Virus auf meinem Computer zu installieren."
Ich nahm meinen Hund mit in den Tierladen. Sie hörte nicht auf zu bellen und zu knurren bei anderen Kunden.,"Ich nahm meinen Hund mit in den Tierladen und sie hat ein Kind gebissen, das versucht hat, sie zu streicheln."
Ich besuchte das Arztbüro.,"Ich nahm einen Besuch in der Arztpraxis. Der Arzt sagte mir, ich müsse etwas Gewicht verlieren."
"Ich parkte mein Auto in der Einfahrt und ging, um die Post zu überprüfen.","Ich parkte mein Auto in der Einfahrt, und Flüssigkeit begann undicht."
Mein Mitbewohner und ich gingen am Tag der Eröffnung im Pool in unserem Apartmentkomplex schwimmen. Wir bekamen eine schöne Bräune und blieben am heißen Sommertag kühl.,Mein Mitbewohner und ich gingen am Tag der Eröffnung im Pool in unserem Apartmentkomplex schwimmen.
"Ich beschloss, ein Spiel mit Pool in der örtlichen Bar zu spielen.","Ich habe beschlossen, ein Spiel mit Pool in der lokalen Bar zu spielen. Ich bin ein völlig Neuling und alle lachten über meine schlechten Aufnahmen."
Ich habe mich im Verkehr verirrt und bin in einer schlechten Gegend gelandet.,Ich habe mich im Verkehr verirrt und bin in einer schlechten Nachbarschaft aus dem Gas gelaufen.
"Ich lernte, wie man singt. Ich lernte, eine hohe Note zu singen.","Ich fing an, mir das Singen beizubringen."
"Ich finde, dass mit Online-Coupons immer Kosten sparen.","Ich finde, dass die Verwendung von Online-Coupons oft Kosten sparen."
"Ich ging zum Arzt, und sie planten mich in einem Jahr wieder.",Ich ging zum Arzt und sie wollten noch mehr Tests machen.
Letzten Sonntag ging ich zum Strand.,Ich war letzten Sonntag am Strand.
"Ich ging mit meinem Sohn angeln. Wir hatten es tatsächlich geschafft, einen mittelgroßen zu fangen.",Ich ging mit meinem Sohn angeln und wir fingen einen kleinen Fisch.
"Ich sagte meinem Sohn, er soll ins Bett gehen.","Ich sagte meinem Sohn, er solle ins Bett gehen."
Ich kochte ein Candle-Light-Dinner für meinen Ehepartner. Die Brötchen waren roh und schmeckten schrecklich.,"Ich kochte ein Candle-Light-Dinner für meinen Ehepartner. Ich machte ihn so krank, dass ich ihn zum Arzt bringen musste."
"Als ich Cloverfield sah, schien die Verwendung von wackeligen Cam wegweisend.","Als ich Cloverfield sah, machte mich der Einsatz der wackeligen Kamera übel."
In meinem Haus lief mir Propan aus. Ich konnte in meinem Haus kein Essen zubereiten.,"Da ich kein heißes Wasser hatte, konnte ich nicht baden, was zu gesundheitlichen Problemen führte."
"Meine Socken sind so dick, dass sie meine Füße warm halten.","Meine Socken sind so dick, dass sie meine Schuhe zu eng machen."
"Ich beschloss, eine neue Karottenkuchen Rezept zu machen. Das Rezept verwendet eine bestimmte Creme Käse, die es beliebt gemacht, eine Bäckerei bezahlt mich, um es zu urheberrechtlich geschützt.","Ich beschloss, eine neue Karottenkuchen Rezept zu machen. Der Kuchen war ein Favorit für Geburtstage in meiner Familie."
"Ich ging mit meinem Dad ins Casino und wir gingen beide mit mehr nach Hause, als wir mitnahmen.",Ich ging mit meinem Dad ins Casino und wir gingen beide enttäuscht nach Hause.
"Ich habe einen persönlichen Trainer in der Turnhalle und er sagte, er sieht mich Fortschritte mit meiner Fitness jede Sitzung.","Ich hatte einen persönlichen Trainer in der Turnhalle und er kündigte, weil er nicht sah, dass ich Fortschritte machen."
"Ich beschloss, Buchhaltung zu studieren.",Alle meine Freunde halten mich für langweilig.
"Ich beschloss, mit jemandem auf ChatRoulette zu sprechen.","Ich habe mich entschieden, mit jemandem auf ChatRoulette zu sprechen."
Ich schrieb ein Computerprogramm für die Arbeit. Mein Chef gab mir ein Leistungszertifikat. Sie warfen eine Party zu meiner Ehre.,Ich schrieb ein Computerprogramm für die Arbeit. Meine Mitarbeiter dankten mir für meine Bemühungen.
"Ich habe einen Immobilienmakler gefunden, der mir geholfen hat, es für das zu verkaufen, wofür ich es gekauft habe.",Ich habe mein Haus zum Verkauf gestellt.
"Mein Hund saß ruhig im Bad, als ich sie spülte.","Mein Hund spritzte Wasser über mich, als ich sie spülte."
Ich musste mit meinen Hunden spazieren gehen. Ich sah andere Leute ihre Hunde laufen.,Ich musste mit meinen Hunden spazieren gehen.
"Als ich zum Strand ging, ließ ich meinen Drink ins Wasser fallen.","Als ich zum Strand ging, warf ich mein Handy ins Wasser."
Ich ging ins Fitnessstudio für mein tägliches Training.,Ich ging ins Fitnessstudio für mein tägliches Training. Ich stolperte auf dem Laufband und kratzte mir das Knie.
Ich habe eine stilvolle neue Geldbörse mit den abnehmbaren Pop Tabs aus Aluminium-Sodadosen. Die Tasche war robust und meine Sachen sicher.,Ich habe eine stilvolle neue Geldbörse mit den abnehmbaren Pop Tabs aus Aluminium-Soda-Dosen.
Meine Mom hat mich zum Fest mitgenommen.,"Meine Mom brachte mich zur Messe, es fing an zu regnen."
"Ich kam zu spät zurück zu meinem Auto, also bekam ich eine Parkkarte.","Ich kam zu spät zurück zu meinem Auto, also wurde es abgeschleppt."
"Ich ging zum Mechaniker, um meine Reifen zu ersetzen.","Ich ging zum Mechaniker, um meine Reifen zu ersetzen. Ich bekam meinen Reifen ersetzt, aber der Reifen knallte, sobald ich den Laden verließ."
Ich habe Ameisen in meinem Auto gefunden.,"Ich habe Ameisen in meinem Auto gefunden und das ganze Auto gesprüht, um sie loszuwerden."
Ich schlief während des Vortrags ein. Der Professor bemerkte es nicht und ich fühlte mich danach energiegeladen.,"Mein Klassenkamerad weckte mich auf, bevor der Professor es merkte."
"Ich erstellte eine neue Methode der natürlichen Farbstoffe für Ostereier. Meine techniqe eingearbeitet mashing kleine Blumen auf den Eiern, so war es organisch und schön, gewann mich Bekanntheit und Vermögen.",Ich erstellte eine neue Methode der natürlichen Farbstoffe für Ostereier. Die Eier verkauften sich gut während der Feiertage und versorgten mich mit etwas Geld.
Ich sah Hunde in der russischen U-Bahn leben. Ich habe meinen Doktortitel durch die Dokumentation ihrer Intelligenz verdient.,Ich sah Hunde in der russischen U-Bahn leben. Ein süßer Welpe bat mich um Essen und ich gab ihm die Hälfte meines Sandwiches.
"Ich versuche, Käsekuchen zu backen. Ich mischte Schokolade wirbeln in die Spitze des Kuchens.",Ich versuche Käsekuchen zu backen.
Ich habe eine Hochzeitstorte für meinen Freund gebacken und die oberste Stufe auf den Boden gerollt.,"Ich habe eine Hochzeitstorte für meinen Freund gebacken, der Kuchen war ruiniert, als ich ihn in den Truck gelegt habe."
"Ich besuchte eine Gemeinschaft gesponserte Thanksgiving Abendessen unten im Park. Das Essen war grauenhaft, es war wie etwas aus einem Gefängnis Cafeteria.",Ich besuchte eine Gemeinschaft gesponserte Thanksgiving Abendessen unten im Park. Ein Feuer brach im Kochbereich. Die Feuerwehr wurde gerufen und die Veranstaltung wurde abgesagt.
"Ich habe ein Sandwich gegessen, der Salat war frisch.","Ich aß ein Sandwich, da war nicht genug Brot."
"Ich spielte Tag mit meinem Freund, als ich auf dem Teppich stolperte und auf der Couch landete.","Ich spielte Tag mit meinem Freund, als ich auf dem Teppich stolperte und auf dem Couchtisch landete."
"Ich machte einen hängenden Gartenkorb, um eine Nahrungsquelle zu schaffen. Ich war in der Lage, den Salat gefüllten Kleiderbügel in einer Salatbar zu Hause zu integrieren, was eine Sensation verursachte und mir das Cover eines Kochmagazins aufnahm.","Ich machte einen hängenden Gartenkorb, um eine Nahrungsquelle zu schaffen. Ich hatte frische Salatbefestigungen, als dem Laden die Nahrung ausging und meine Familie fütterte."
"Ich nahm meinen Hund für einen Spaziergang über eine Brücke in der Nähe meines Hauses. Ich lief in eine Familie mit zwei kleinen Kindern, die anhielten und wollte meinen Hund streicheln.",Ich machte einen Spaziergang über eine Brücke in der Nähe meines Hauses.
"Ich entschied mich, die Selbstkontrolle im Lebensmittelgeschäft zu verwenden. Es dauerte länger, weil ich alle Produkte nachschlagen musste.","Ich entschied mich, die Selbstkontrolle im Lebensmittelgeschäft zu benutzen. Ich musste auf halbem Wege aufgeben, weil ich nicht herausfinden konnte, wie man die Maschine bearbeitet."
Ich besuchte das Grab meiner Mutter und hinterließ einen Blumenstrauß.,"Ich besuchte das Grab meiner Mutter und sah, dass es verwüstet war."
"Ich wurde ein professioneller Hundewanderer. Einer der Hunde musste immer auf die Toilette gehen und ich hatte Schwierigkeiten, die Abfälle zu halten und einzusacken, landete mich in Schwierigkeiten mit der Nachbarschaftswache.",Ich wurde ein professioneller Hundewanderer. Eines der Tiere entkam und konnte nicht gefunden werden.
"Ein Familienmitglied wurde krank, er hatte eine regelmäßige Grippe","Ein Familienmitglied wurde krank, er wurde mit COVID diagnostiziert"
"Ich war im Wartezimmer im Krankenhaus. Die Krankenschwester kam herein, um mir zu sagen, dass es meiner Frau und meinem Baby gut ging.","Ich war im Wartezimmer im Krankenhaus. Die Krankenschwester kam herein, um mir zu sagen, dass es meiner Frau gut ging."
"Ich half bei der Gestaltung des Films. Ich wurde befördert, weil ich so gut gearbeitet habe.",Ich half bei der Gestaltung des Films. Das Set war ein Hauptgewinn für den Film.
Ich machte Jelly auf meinem Herd zu Hause. Es war lecker und wir genossen es mit Brot.,Ich habe Jelly zu Hause auf meinem Herd gemacht.
"Als ich in meinen Weinkeller ging, fand ich einen Pinot Noir, auf den ich gewartet habe.","Als ich in meinen Weinkeller ging, fand ich ein Pinot Noir Gefühl auf dem Boden und zerschmetterte."
Ich führte eine jährliche Reise von Forschern zu einem Wildblumen-Habitat. Ich schrieb ein Protokoll der Reise und es wurde in einem wissenschaftlichen Journal veröffentlicht.,Ich führte eine jährliche Reise von Forschern zu einem Wildblumen-Habitat. Wir sahen Felder voller Lupinen.
"Ich ging zur Apotheke, um mein Rezept abzuholen. Es war sehr schnell fertig.","Ich ging in die Apotheke, um mein Rezept abzuholen."
Ich ging zum Unterricht und brachte ein spiralgebundenes Notizbuch mit.,"Ich ging in den Unterricht und vergaß, mein Notizbuch mitzubringen."
"Mein Freund sagte mir, dass mein Parfüm zu stark roch.","Mein Freund sagte mir, dass mein Gestank zu stark roch."
"Ich entleerte den Geschirrspüler, als ich die Türklingel hörte. Es war der Postbote, der mir das neue Telefon brachte, das ich bestellte.","Ich entleerte den Geschirrspüler, als ich die Türklingel hörte."
"Ich bewarb mich um Sektion 8, weil ich obdachlos war.","Ich bewarb mich für Sektion 8, weil ich obdachlos war. Ich musste eine Stunde warten."
"Ich trug die Lebensmittel aus dem Auto. Mein Vater half mir, alle Lebensmittel ins Haus zu bringen.",Ich trug die Lebensmittel aus dem Auto.
"Mein Freund und ich rezitierten uns unser Mantra, als wir auf das Kreuzfahrtschiff warteten: ""Wir haben das verdient und wir haben es verdient!""","Mein Freund und ich rezitierten uns unser Mantra, als wir auf das Kreuzfahrtschiff warteten; dann fragte mein Freund, ob ich einen Spiegel in meiner Tasche hatte, weil etwas auf meinem Gesicht war."
"Ich beschloss, meine Jeans in Cutoff Shorts zu verwandeln. Die Shorts lösten sich schnell auf, bis sie zu kurz waren.","Ich beschloss, meine Jeans in Cutoff-Shorts zu verwandeln. Die Jeans ist mitten in der Klasse aufgerollt und alle haben meine Unterwäsche gesehen."
"Ich ging mit einer Gruppe von Freunden zu einem verlassenen Gebäude an Halloween, um Spiele zu spielen, es war unheimlich, aber eine Explosion.","Ich ging mit einer Gruppe von Freunden zu einem verlassenen Gebäude an Halloween, um Spiele zu spielen, wir blieben stehen, nachdem wir in ein Obdachloses hineingelaufen waren."
"Ich ging auf einen Campingausflug, es regnete erst am ersten Abend.",Ich war auf einem Camping-Trip. Ich wurde von vielen Mücken gebissen.
Ich habe ein neues Gericht im Restaurant probiert und es schmeckte bland.,Ich probierte ein neues Gericht im Restaurant und hatte eine allergische Reaktion.
"Ich ging aufs Feld, um Blumen zu holen, meine Allergien flatterten auf und ich snieste, bis ich ging.","Ich ging aufs Feld, um Blumen zu pflücken. Ich wurde 5 Minuten lang von einem Hund verfolgt!"
Ich ging in die Bar und bestellte einen Cocktail.,Ich ging in die Bar und sah meine Ex-Freundin.
Ich hing die Kleider draußen an einen Draht und es fing an zu regnen.,Ich hing die Kleider draußen an einen Draht und ein Vogel hupte auf die Kleidung.
"Ich versuchte mein Hochzeitskleid auf, um sicherzustellen, dass es noch fit. Es war eine volle Größe zu klein.","Ich versuchte mein Hochzeitskleid an, um sicherzustellen, dass es noch fit. Ich hatte so viel Gewicht, dass es zerrissen, als ich versuchte, es zu zip up."
Ich gewann einen progressiven Jackpot im Casino. Ich spendete etwas von dem Geld an meine Kirche.,"Ich gewann einen progressiven Jackpot im Casino. Ich musste Steuern auf das Geld zahlen, das ich gewonnen habe."
Ich ging am Strand. Das Wasser fühlte sich kühl an meinen Füßen an.,Ich bin am Strand spazieren gegangen.
Meine Tante kam gestern zu meiner Schulparty.,Meine Tante konnte gestern nicht zu meiner Schulparty kommen.
"Ich beschloss, meinen Hund zum Tierarzt zu bringen.","Ich beschloss, meinen Hund zum Tierarzt zu bringen. Der Tierarzt schlug vor, dass mein Hund übergewichtig war."
Ich fahre mein Dirt Bike in einem Wettbewerb. Ich runde meine Konkurrenten im Wettbewerb.,Ich fahre mein Dirtbike in einem Wettbewerb.
"Ich habe tausend Stück Puzzle gestern fertig und geklebt die Rückseite davon, um es zusammen zu halten.","Ich habe gestern tausend Stück Puzzle fertig gestellt und die Vorderseite gefilmt, um es zusammenzuhalten."
Ich nahm mein Boot mit zum See und wir fingen zwei kleine Fische.,Ich nahm mein Boot mit zum See.
Ich ging in den Salon für einen Haarschnitt. Ich brauchte nicht viel mit meinem Haar zu tun.,Ich ging zum Salon für einen Haarschnitt.
"Ich fragte meine vorschulische Enkelin, ob sie mit ihren Brüdern angeln wolle, und sie runzelte ihre Nase vor Ekel und sagte: ""Maaaaybe...""","Ich fragte meine vorschulische Enkelin, ob sie mit ihren Brüdern angeln wolle, und sie brach weinend aus und lief aus dem Zimmer."
"Ich hatte genug Geld, um mein Auto zu reparieren.",Ich hatte einen Garagenverkauf und verkaufte ein paar meiner Sachen.
"Ich nahm ein Bad, schüttete Schaumbad ins Wasser, um mich zu entspannen.","Ich habe gebadet, das Wasser war warm."
"Mein Sohn sagte mir, er wolle nicht Klavierunterricht nehmen, weil es zu schwer war.","Mein Sohn sagte mir, er wolle nicht zur Schule gehen, weil es zu schwer war."
"Mein Bruder sagte, er kümmert sich nicht um meine Gefühle.","Er drohte mir, mich nie wiederzusehen."
"Ich verlor eine Wette mit meinem Vater. Ich musste ihm zuhören erklären, warum er Recht hatte.","Ich verlor eine Wette mit meinem Vater. Ich musste alle Fische, die er auf unserer nächsten Reise gefangen zu reinigen und er fängt eine Menge."
"Aus Versehen furzte ich laut, während meine Tochter zu Hause ihre Rede praktizierte.","Ich furzte aus Versehen laut, während meine Tochter in der Schule ihre Rede hielt."
Ich trug Make-up bei der Veranstaltung und sprach mit ein paar Jungs.,"Ich trug Make-up für das Ereignis, und es verwischt."
"Meine Mutter zwang mich, am Tag der Bilder in der Schule juckende Kleidung zu tragen.","Meine Mom zwang mich, jeden Tag in der Schule juckende Kleidung zu tragen."
"Ich beschloss, den Schnee von meinem vorderen Spaziergang zu schaufeln.","Ich beschloss, den Schnee von meinem vorderen Spaziergang zu schaufeln. Ich war kalt und schwitzig, als ich fertig war."
Ich war beim Schultanz.,"Ich ging zum Schultanz, da war eine lange Schlange."
"Meine Augen schlossen sich, als ich eine Nachtruhe in einem Fünf-Sterne-Hotel hatte.","Meine Augen öffneten sich, als ich eine Nachtruhe in einem Fünf-Sterne-Hotel bekam."
"Ich konnte den Computer benutzen, wann immer ich wollte.","Ich konnte den Computer benutzen, wann immer mein Bruder es erlaubte."
"Ich ging mit meiner Mutter einkaufen, konnte keine Schuhe finden, die ich mochte.",Ich ging mit meiner Mutter einkaufen und meine Schuhe gaben mir Blasen.
"Ich habe vergessen, Geld in meine Parkuhr zu stecken.","Ich vergaß, Geld in meine Parkuhr zu legen. Ich ging zurück, um mein Auto zu überprüfen und es war ein Ticket auf meiner Windschutzscheibe."
"Die Frau lächelte mich an, weil sie versuchte, mir zu helfen.","Die Frau lächelte mich an, weil sie wusste, dass ich hilflos war."
Ich rannte von zu Hause weg und mein Vater suchte mich.,Ich rannte von zu Hause weg und niemand suchte mich.
"Ich versuchte, das Material herauszufinden und es zu studieren. Ich fragte einen Freund, welche Art von Fragen auf dem Test waren, herauszufinden, die Antworten.","Ich versuchte, das Material herauszufinden und es zu studieren."
Ich ging zum Theater der darstellenden Künste und die Studenten spielten ein unterhaltsames Musical.,Ich ging zum Theater für darstellende Kunst und ein Politiker hielt eine monotone Rede.
"Als ich heute Morgen auf die Toilette ging, musste ich intensiv pinkeln.","Als ich heute Morgen auf die Toilette ging, sah ich, wie ich rot pinkelte."
Ich trug eine Fliege und Anzug zur Hochzeit meiner Schwester.,Ich trug eine Fliege und Anzug zur Beerdigung meiner Schwester.
"Ich habe Cocktails für die Party gemacht, die schmeckten besser als letztes Mal.",Ich habe Cocktails für die Party gemacht.
"Ich schlug meiner Freundin vor, und alle waren dabei, alles lief so, wie wir es geplant hatten.","Ich schlug meiner Freundin vor, dass alle dabei waren, aber nichts lief gut, jeder hat es vermasselt."
Ich half meinen Kindern beim Malen zu helfen.,"Ich half, meine Kinder abzulenken, indem ich ihnen das Malen beibrachte."
"Heute war ich im Obdachlosenheim, weil ich freiwillig half.","Heute war ich im Obdachlosenheim, weil ich nirgendwo sonst hin konnte."
Ich kochte mir eine Mahlzeit und es war köstlich.,Ich kochte mir ein Essen und es machte mich krank.
"Ich möchte eine neue Lampe für meinen Schreibtisch kaufen. Ich habe eine gefunden, aber sie war sehr teuer.","Ich möchte eine neue Lampe für meinen Schreibtisch kaufen. Ich habe keine gefunden, sie sind alle teuer."
Ich zeigte nicht für meinen Zeitplan und wurde von meinem Chef geschrieben.,Ich zeigte nicht für meinen Zeitplan und wurde von meinem Chef gefeuert.
Ich habe nach einem neuen Paar Laufschuhe gesucht.,"Ich war auf der Suche nach einem neuen Paar Laufschuhe. Ich ging zum Einkaufszentrum, aber ich konnte keine finden."
"Mein Date war beeindruckt, wie ich aussah.",Ich habe mein Hemd gebügelt.
"Meine Mutter und ich versuchten, mein Zimmer zu malen.","Meine Mutter und ich versuchten, mein Zimmer zu malen."
Ich war auf der Wissenschaftsmesse.,Ich ging zur Wissenschaftsmesse. Mein Lehrer mochte meine Präsentation nicht.
"Ich gehe auf eine Wanderung in den Bergen. Ich finde eine seltene Pflanze, die auf dem Berg wächst.",Ich gehe auf eine Wanderung in den Bergen.
