baseline,less_pleasant
"Ich verarbeitete und schlachtete das Schwein in der Verarbeitungsanlage. Die Anlage schloss, bevor ich den Job abschließen konnte und das Fleisch verloren ging.","Ich wurde von einer Strumpfschlange gebissen, als ich auf einer Wanderung war."
Ich habe das Schwein in der Verarbeitungsanlage verarbeitet und abgeschlachtet.,Ich habe den Schweinestall im Verarbeitungsbetrieb verarbeitet und abgeschlachtet. Fast kein mageres Fleisch auf dem Schlachtkörper.
"Ich habe hartnäckige Zahnschmerzen, wenn ich kaltes Essen esse.","Ich habe hartnäckige Zahnschmerzen, wenn ich Essen esse."
"Letzten Sommer hatte ich einen Job, der Bibeln von Tür zu Tür verkaufte. Ich ließ mir die Tür ins Gesicht schlagen und wurde angebrüllt.","Ich habe letzten Sommer einen Job, Bibeln von Tür zu Tür zu verkaufen."
"Der Preis für den Gewinn des Verkaufswettbewerbs, in dem ich arbeite, waren Tickets für Disney World.",Mein Bruder und ich spielten Mancala und ich gewannen das Spiel und er verlor das Spiel.
Auf der Geburtstagsparty meiner Tochter verschüttete einer ihrer Freunde Cranberrysaft auf meinen schwarzen Teppich.,Auf der Geburtstagsparty meiner Tochter verschüttete einer ihrer Freunde Cranberrysaft auf meinen weißen Teppich.
"Ich warf versehentlich einen Gutschein weg, als ich die Post sortierte.","Ich warf versehentlich einen Scheck weg, als ich die Post sortierte."
"Ich ging in die Küche und während das Waschbecken voll mit Geschirr war, war der Boden gemäht worden.","Ich ging in die Küche und während die Spüle voll mit Geschirr war, lief der Müll über."
"Ich versuchte den Fernseher mit meiner Fernbedienung anzuschalten, als ich bemerkte, dass die Fernbedienung kaputt war.","Ich war gestresst, mich auf eine Laudatio vorzubereiten, die ich bei der Beerdigung meines Verwandten geben musste."
"Ich habe ein Sandwich vom Food Truck, die geheime Zutat, die sie benutzten, war die gegrillte Türkei.","Ich habe ein Sandwich vom Food Truck, die geheime Zutat, die sie benutzten, war gegrillte Bologne."
Die hintere Gasse hinter meinem Haus ist aus Pflaster.,Die hintere Gasse hinter meinem Haus ist aus Dreck.
Ich verbrachte meine Zeit in der Bibliothek und surfte im Internet.,"Ich ging auf den Bauernmarkt, um meine Körbe zu verkaufen."
"Ich ging um mein Gepäck am Flughafen abzuholen. Mein Gepäck wartete auf mich, als ich mich dem Angestellten dort näherte und es für mich zu meinem Auto trug.",Ich holte mein Gepäck am Flughafen ab. Mein Gepäck wurde von einem fleißigen Angestellten zu mir gebracht.
"Ich entschied mich, bei American Apparel einkaufen zu gehen. Ich habe meine Garderobe für weniger als 200 Dollar komplett erneuert.","Ich beschloss, bei American Apparel einkaufen zu gehen. Ich fand ein paar Dinge, die mir gut passen."
"Ich hörte die Frau sagen, du siehst aus wie mein längst verlorener Ehemann.","Ich hörte die Frau sagen, du siehst aus wie mein längst verlorener Großvater."
"Mein Bruder musste heute das Badezimmer putzen, weil ich es schmutzig gemacht habe.","Ich musste heute das Badezimmer putzen, weil ich es schmutzig gemacht habe."
"Mir wurde klar, dass ich versehentlich die Tasse Mehl verdoppelt hatte, die ich in meinen Zuckerkeks-Käsebäcker hätte tun sollen.","Als wir zelteten, hatte ich kein fließendes Wasser."
Ich werde den Vorschulabschluss besuchen und meine Freunde haben keine Kinder.,Ich werde den Vorschulabschluss besuchen und meine Freunde wollten nicht kommen.
"Während des Mittagessens hörte ich, dass das Mädchen, das ich mag, mich zum Abschlussball bitten würde.","Während des Mittagessens hörte ich, dass das Mädchen, das ich mag, meinen Freund zum Abschlussball bitten würde."
"Ich ging auf Blockparty, aber meine Mutter bestand darauf, dass ich ihr bei der Ankunft simse.",Ich suchte meine Brieftasche unter der Couch.
"Ich sagte meinem Chef, ich will kündigen und er bat mich, bitte zu bleiben.",Ich adoptierte einen Hund aus dem heimischen Tierheim. Das Tier aß mein Sofakissen.
Ich ging heute zum Strand und bekam Sand über mein Auto,"Ich habe Ratten in den Wänden meines Hauses. Ich bezahlte einen Kammerjäger, um sie alle zu töten."
"Als ich fuhr, schaute ich in den Rückspiegel und sah ein rotes Auto hinter mir.","Ich bekam einen Sonnenbrand, als ich mit meiner Familie zum Strand ging."
Ich probierte einen neuen Fleischzärtling aus und das Flankensteak fiel mir in den Mund.,Ich habe draußen auf dem Parkplatz ein kleines Feuer gelegt.
"Mein Vater brachte mich zum Hockeyspiel, die Plätze waren in der ersten Reihe.",Mein Dad hat mich zum Hockeyspiel mitgenommen.
"Ich habe ihn sagen hören, helfen Sie sich selbst, aber er zeigt auf den Hahn an der Spüle befestigt.","Ich habe ihn sagen hören, helfen Sie sich selbst, aber er zeigt auf die Fischschale an der Steckdose befestigt."
"Ich köchelte ein paar hausgemachte Marmelade, als sie sputterte und meine Schürze befleckte.","Ich köchelte ein paar hausgemachte Marmelade, als sie meine weiße Bluse spritzte und befleckte."
"In meiner Nachbarschaft wird eine Baustelle gebaut, der Baulärm ist kaum hörbar.","In meiner Nachbarschaft wird eine Baustelle gebaut, der Baulärm ist sehr laut."
Ich habe ein neues Haus gekauft.,Ich habe die Lotterie gewonnen.
Ich ging mit meinem Hund und sie hat auf den Rasen des Nachbarn gekotzt.,"Ich fuhr zum DMV, die Strecke erstreckte sich vor dem Gebäude."
"Gerade als ich auf der Arbeit angekommen war, erinnerte ich mich, dass ich das Badezimmerlicht anließ.","Gerade als ich auf der Arbeit angekommen war, erinnerte ich mich, dass ich das Lockeneisen angelassen hatte."
Ich ging in die Stadt und kaufte ein Filet Mignon und trug es nach Hause.,Ich ging in die Stadt und kaufte eine Wassermelone und trug sie nach Hause.
"Ich beschloss, einen Horrorfilm-Marathon an Halloween zu veranstalten.",Ich habe Brathähnchen gemacht und Zwiebeln hinzugefügt.
"Meine Tochter wurde Töpfchen trainiert und benutzte den Töpfchen, ohne das erste Mal davon erzählt zu werden.",Meine Tochter wurde Töpfchen ausgebildet.
Ich blieb im Verkehr stecken und war 20 Minuten zu spät zur Arbeit.,Ich vergaß die Hintertür zu schließen und mein Hund rannte von zu Hause weg.
"Ich war auf einer Beerdigung, mein Haustier wurde überfahren.","Ich war auf einer Beerdigung, meine Mutter war gerade verstorben."
"Ich achtete genau auf und lernte schließlich, wie man Fahrrad fährt.","Ich achtete genau auf und lernte schließlich, wie man ein Dreirad fährt."
"Ich rief die Stadt an, um mich über meine Nachbarn zu beschweren illegale Struktur und Bau. Sie reagierten schnell und zerlegten die Struktur.","Ich rief die Stadt an, um mich über meine Nachbarn zu beschweren."
"Ich ging ins Einkaufszentrum, um mich mit meinen Kollegen zu treffen.","Ich ging ins Einkaufszentrum, um mich mit meinem Projektpartner zu treffen."
"Mir wurde gesagt, ich solle die Treppe zwölf Stockwerke hinunter nehmen, weil der Aufzug nicht in Ordnung war.","Mir wurde gesagt, ich solle die Treppe zwölf Stockwerke hoch nehmen, weil der Aufzug nicht in Ordnung war."
"Nachdem ich im Lebensmittelgeschäft angekommen war, erinnerte ich mich, dass ich anhalten und Benzin ins Auto stecken sollte.","Als ich im Lebensmittelgeschäft ankam, erinnerte ich mich, dass ich meine Brieftasche an der Haustür auf dem Tisch liegen ließ."
"In der Woche entschied ich mich, gesund zu essen, eine Salatbar öffnete sich neben meinem Arbeitsplatz.","In der Woche, in der ich beschloss, gesund zu essen, öffnete sich ein McDonald neben meinem Arbeitsplatz."
"Ich beschloss, ein Paar Kaninchen zu kaufen. Ich wusste nicht, dass es einen Jungen und ein Mädchen gab, und ich musste eines weggeben.",Meine Familie brachte uns in den Wasserpark. Ich musste meinen eigenen Weg bezahlen.
Die Australier sind ein sehr freundliches Volk.,Ich fuhr auf der Achterbahn und kaufte mir ein Bild davon.
Ich habe 30 Stück Garnelen zum Abendessen gegessen.,Ich aß drei Pfund Pasta und Soße zum Abendessen.
"Die Kleidung war nass, als ich sie aus der Waschmaschine zog.","Die Kleidung war nass, als ich sie aus dem Pool zog."
"Ich ging ins Casino, aber meine Schwester bestand darauf, ihr während des Dates zu schreiben.","Ich ging ins Casino, aber meine Schwester bestand darauf, dass sie für das Date mitkommt."
Ich putzte die Männerhöhle meines Freundes und legte seine DVDs in alphabetischer Reihenfolge zurück.,Ich habe die Männerhöhle meines Freundes gereinigt und seine DVDs in Ordnung gebracht.
"Meine Nichte bringt mich in einen Schießstand, ich schoss eine Dose von einer halben Meile entfernt mit einer Rife.",Meine Nichte bringt mich zu einem Schießstand und wir haben auf Ziele in der Reichweite geschossen.
Ich mache meine Mutter zum Muttertag zum Frühstück im Bett.,Ich schicke meiner Mutter eine Karte über das Land zum Muttertag.
"Ich trug zwei Säcke Lebensmittel nach Hause, zwei Bananen fielen auf den Boden.","Ich trug zwei Säcke Lebensmittel nach Hause, eines der Taschen, die aufgerissen wurden."
"Als ich den Müll rausnahm, sah ich den Müllwagen die Straße runterkommen.","Ich werde unter meinem Regenschirm sitzen, bis der Regen aufhört und mein Cousin im Regen sitzt."
"Als ich nach Hause kam, nachdem ich mein neues Wohnmobil gekauft hatte, wurde mir klar, dass es sogar ein Fensterschloss hatte.",Ich fuhr an der Geschwindigkeitsbegrenzung auf der Autobahn vorbei. Ich kam pünktlich an meinem Ziel an.
Am Flugzeughangar muss ich in meinem eigenen Flugzeug fliegen.,Am Flugzeughangar muss ich in einem vollen Flugzeug fliegen.
Ich wollte mitten in New York ein Taxi runterfahren.,"Ich sah einen Wurm, als ich einen Apfel aß."
"Ich verschüttete versehentlich Wasser auf das Papier, auf dem ich schrieb.","Ich verschüttete versehentlich Wasser auf das Notizbuch, auf dem ich schrieb."
"Ich ging in den Tempel, aber meine Mutter bestand darauf, dass ich ihr bei der Ankunft simse.","Ich habe meinen Namen auf die Warteliste für das neue Harry Potter Buch in der Bibliothek gesetzt. Ich war nicht überrascht zu sehen, dass zwei Dutzend Leute vor mir waren."
"Ich konnte keinen normalen Parkplatz finden, also musste ich parallel parken.",Ich ging zu dem Spaziergang im Gefrierschrank während eines dreißig Grades Tag kalt zu sein.
Ich ging ins Fitnessstudio.,Ich ging ins Fitnessstudio und bezahlte meine monatliche Gebühr.
"Ich ging auf Halloween-Party, aber mein Onkel bestand darauf, dass ich ihm während der Party simse.","Ich war auf Halloween-Party, aber mein Onkel bestand darauf, dass er zur Party kommt."
"Ich sagte meinem Sohn, es sei klug, dass er dem Gruppenzwang widerstehen würde, wilde Pflanzen entlang der Wanderwege zu essen, weil einige giftig sein könnten.","Mir wurde klar, dass ich keine Rasiercreme mehr hatte."
"Ich musste meine Abschlussprüfung nicht machen, weil mein Lehrer krank war.","Ich musste meine Abschlussprüfung nicht machen, weil ich krank war."
"Ich habe in meinem Haus gesprungen, als ich das Buch vom Tisch geklopft habe.","Ich beschloss, mein Gesicht an einem Karneval zu malen. Die Farbe machte mein Gesicht jucken."
Ich ging auf einer Dating-Website online. Ich hatte Spaß mit vielen schönen Männern.,"Ich habe einen Job, Töpfe und Pfannen von Tür zu Tür zu verkaufen."
"Ich musste Ringe in die Nase unseres Schweins legen, um ihre unaufhörliche Wurzelbildung zu stoppen.","Ich musste Ringe in die Nase unseres Schweins legen, um ihre unaufhörliche Wurzelbildung zu stoppen."
Dieses Wochenende bin ich mit meinem Handy in der Tasche in den Pool getaucht.,Ich nieste viel und ich hatte eine Schachtel mit Taschentüchern dabei.
Ich wasche meine Kleidung in meiner Waschmaschine und mein Freund geht zum Waschsalon.,Ich wasche meine Kleidung in meiner Waschmaschine und mein Freund benutzt seine Badewanne.
"Ich beschloss, meine eigenen wilden Pilze aus dem Wald zu ernten. Ich beugte mich, um einige Exemplare zu graben und meine Knie nass zu machen.","Ich malte die Wände des Wohnzimmers, als mir klar wurde, dass ich nicht genug Farbe hatte."
Meine Schwiegermutter kommt zum Wochenende und zieht nächste Woche in unsere Nachbarschaft.,Meine Schwiegermutter kommt zum Wochenende und zieht morgen gleich nebenan zu uns.
"Ich legte meine Hand unter heißes fließendes Wasser, nachdem ich mich verbrannt hatte.","Ich fand heraus, dass alle meine Urlaubsbilder beschädigt waren."
"Ich habe mir gerade ein Lied ausgedacht und es für meine Familie aufgeführt, um sie anzufeuern, sie schrieben ihren Freunden, ständig, starrten auf ihre Bildschirme und tippten auf ihre Füße.","Meine Fotos waren bereit, vom Laden abgeholt zu werden. Die Komposition war genau so, wie ich erwartet hatte."
"Ich hörte gerne die Musik, die von der Bühne kam und saß mit meinem Freund.",Ich hörte gerne die Musik aus der Stereoanlage und saß mit meinem Freund.
"Ich wurde Mathelehrer, die Schüler durchschnittlich eine A in meiner Klasse.","Ich wurde Mathematiklehrer. Ich bin in der Lage, den Schülern im Unterricht unabhängig zu helfen."
Ich habe heute nach der Schule eine Nachricht an meinen Schwarm geschickt.,"In seiner Hosentasche fand ich einen Liebesbrief, den mein Verlobter einem Mädchen namens Sandy schrieb."
"Als ich auf den Boden schaute, fand ich einen 10-Dollar-Schein.","Ich ging gestern Abend zum Essen. Als ich zu meinem Tisch ging, wurde ich zu meinem Outfit Komplimente gemacht."
"Ich bekam eine Geburtstagskarte in der Post von meiner Großmutter und als ich sie öffnete, gab es Flugtickets in der Karte für mich, um sie zu besuchen.","Ich bekam eine Geburtstagskarte in der Post von meiner Großmutter und als ich sie öffnete, gab es ein Bild von meiner Großmutter und mir, als ich sie besuchte."
Ich kletterte auf meinen Stumpf und tränkte meine Tomaten am kühlen Morgen.,Ich kletterte auf meinen Stumpf und tränkte meine Tomaten am heissen Morgen.
"Ich ging zum Arzt, weil ich einen Schnitt auf meinem Zeh hatte.","Ich war auf einer Beerdigung, mein Haustier wurde überfahren."
Mein Freund hat mich zu einer Party eingeladen.,"Mein Geschäft entschied sich, einen neuen Geschmack von Chips zu starten."
Ich habe ein Hausmittel für Warzen gemacht und meine ernste Warzenfrage geklärt.,"Ich habe ein Hausmittel für Warzen gemacht, das half, eine meiner Warzen zu schrumpfen."
"Als die Ferse von einem meiner Stilettos kam, musste ich das Paar noch für den Rest der Nacht tragen.","Ich hatte vor, beim großen Spiel zu kämpfen."
Ich gehe ins Kino und sehe mir ein paar für den Preis von einem an.,Ich gehe ins Kino und sehe mir einen Film zum Preis von einem an.
"Ich ging in die Lehrer-Lounge, um mein Mittagessen zu essen. Der Direktor und der stellvertretende Direktor waren da drin, was es uns Lehrern allen unangenehm machte.","Ich ging in die Lehrerlounge, um mein Mittagessen zu essen. Als ich den Kühlschrank öffnete, um mein Mittagessen rauszuholen, war es weg."
Ich habe diesen Sommer ein bedingungsloses Jobangebot.,Ich habe diesen Sommer ein bedingtes Jobangebot.
"Ich trainierte heute ein Kinderfußballspiel. Ich wurde aufgespürt und gebeten, professionell zu trainieren.",Ich trainierte heute ein Kinderfußballspiel. Mein Team tat gut und gewann das Spiel.
"Mein Bruder brach völlig zusammen, als er eine Laudatio geben wollte.",Mein Bruder schlug den Sarg aus Versehen vom Sockel und zeigte die Leiche meines Vaters.
"Ich habe heute einen kaputten Stuhl und Tisch repariert. Ich habe heute einen kaputten Stuhl und Tisch repariert, aber dann brachen sie wieder. Als ich durch den Stuhl fiel, brach ich auch ein Glas.","Ich habe heute einen kaputten Stuhl und Tisch repariert. Ich habe heute einen kaputten Stuhl und Tisch repariert, aber dann brachen sie wieder. Als ich durch den Stuhl fiel, brach ich auch ein Glas und kratzte mir den Rücken auf ein Stück des Stuhls."
Wir versammelten uns alle in der Kirche. Die Predigt war ziemlich langweilig und die Orgel war unschlüsselfertig.,"Wir versammelten uns alle in der Kirche. Wir saßen somberly, als der Sarg meines Bruders für seine Beerdigung ausgestellt wurde."
Ich entwickelte einen großen Geschäftsplan aber benötigte Kapital Ein Fremder interessiert an meinem Geschäft investiert in es,"Ich entwickelte einen großen Geschäftsplan, brauchte aber Kapital"
"Ich ging zur Messe in der Kirche. Ich spürte die Gegenwart des Herrn und erneuerte mein Leben, änderte meine Weltanschauung und Zukunft in einem Blitz.","Ich ging zur Messe in der Kirche, der Priester gab mir einen lebensverändernden Rat."
"Ich habe Hirsche tief im Wald gejagt und den Schuss verpasst, als ich einen Hirsch sah.",Ich stolperte mit dem Zeh an der Tür und ließ meinen heißen Kaffee fallen.
"Ich beschloss, Frettchenbesitzer zu werden.","Ich habe einen Papierantrag ausgefüllt, ich habe lange mit dem Rekruten gesprochen."
Ich ging ins Spa und bekam eine Peeling Schlammmaske.,Ich ging in den Sumpf und bekam eine improvisierte Schlammmaske.
"Ich habe das Spiel gewonnen, ich habe das Highschool-Team angehäuft.","Ich habe gehört, dass meine Testergebnisse heute online veröffentlicht werden."
"Meine Nachbarn machten immer wieder ein Feuerwerk, während ich zu schlafen versuchte.","Meine Nachbarn machten immer wieder ein Feuerwerk, während meine kleine Tochter zu schlafen versuchte."
"Ich brach die Spitze meines Bleistifts, nachdem ich zu hart gedrückt hatte.","Ich brach die Spitze meines Füllfederhalters, nachdem ich zu hart nach unten gedrückt hatte."
Die Katze sprang auf und klopfte die gefaltete Kleidung um.,Ich verlor mein Gleichgewicht und fiel von den Affenbars im Park.
Ich habe die Slots in einem Casino gespielt.,Ich habe die Slots in einem Casino gespielt und mein ganzes Geld verloren.
"Der Professor warnte mich, als ich zu spät kam.","Die Tür war verschlossen, weil ich zu spät da war."
Ich erhielt einen Anruf mit meinem Ringer bei voller Lautstärke in einer Bar.,Ich erhielt einen Anruf mit meinem Ringer bei voller Lautstärke in einer Bibliothek.
"Ich trug einen Poncho, als das Auto durch eine Pfütze fuhr und mich besprühte.","Ich trug ein Seidenkleid, als das Auto durch eine Pfütze fuhr und mich besprühte."
"Ich habe mein Kätzchen heute zum Tierarzt gebracht, weil sie wiegt.",Ich brachte mein Kätzchen heute zum Tierarzt für ihre Impfstoffe.
Ich habe einen Spa-Termin gebucht.,"Ich musste zum Flughafen, um einen frühen Flug zu fangen. Ich fing einen Uber und holte meine E-Mails auf dem Weg."
Ich wurde gebeten zum Abschlussball zu gehen.,Ich habe etwas Magermilch zu den Kartoffelpüree hinzugefügt.
"Die Pfütze in meiner Einfahrt war groß, aber flach.","Ich vergaß immer wieder, wie viel Essen ich kaufen konnte, um meine Kinder zu ernähren."
"Ich ging auf Geburtstagsparty, aber mein Vater bestand darauf, dass ich ihm während der Party simse.","Ich war auf Geburtstagsparty, aber mein Vater bestand darauf, dass er zur Party kommt."
Ich kaufte mir online eine neue Couch für mein Familienzimmer.,"Ich kaufte eine neue Couch online für mein Familienzimmer. Ich kaufte eine neue Couch online für mein Familienzimmer, aber es kam etwas später als erwartet."
"Meine Freunde haben mich in ein Restaurant mit ihnen kommen, obwohl ich auf einer strengen Diät.","Meine Freunde haben mich zu einem Buffet mit ihnen kommen, obwohl ich auf einer strengen Diät."
Ich habe geduscht.,Ich duschte und rutschte auf meine Seifenstange.
"Meine Mutter kaufte mir ein neues Auto, ich fuhr im Auto außerhalb der Stadt.",Meine Mutter hat mir ein neues Auto gekauft.
"Meine Rasenfirma kam heraus, um meinen Rasen zu mähen. Als sie an die Tür kamen, um die Rechnung zu sammeln, sagte der Mann mir, dass sie ihre Preise in diesem Jahr erhöht haben.","Meine Rasenfirma kam heraus, um meinen Rasen zu mähen. Die lief über meine Solarweglichter mit dem Rasenmäher."
Ich begann mit der Zucht von Boarder Collies. Ein gesunder Wurf von Welpen wurde geboren.,"Ich habe angefangen, Boarder Collies zu züchten."
Ich trank ein Glas Milch.,"Ich wollte gerade ein Nickerchen machen, als meine Mutter mich bat, meine Schwester zu babysitten."
"Letzte Nacht musste ich meine Pflanzen mit Plastik bedecken, um zu verhindern, dass sie vor Frost geschädigt werden.",Ich ging mit meinem Bruder zur Half Dome Wanderung. Nachmittags erreichten wir den Gipfel des Half Dome.
Ich stolperte meinen Zeh an der Tür und ließ meine Kopfhörer fallen.,Ich stolperte mit dem Zeh an der Tür und ließ meinen heißen Kaffee fallen.
"Ich sah gestern fern. Ich sah eine Anzeige, dass ein Zweig meines Lieblingsrestaurants sich in meiner Nachbarschaft öffnete.",Ich habe gestern ferngesehen und eine Wiederholung einer meiner Lieblingsserien als Kind gesehen.
"Ich hielt in einem lokalen Restaurant, um nach einem veganen Essen zu suchen.",Ich habe mein Handy heute Morgen in der Badewanne gefunden.
"Mein Telefon lief aus der Batterie, während ich an einem Telefonanruf war.","Nachdem ich die neue Marke des Haargels ausprobiert hatte, war mein Haar immer noch kraus."
"Ich beschloss, ein Haus mit einem Haufen meiner College-Freunde zu mieten. Wir hatten tolle Partys und die Miete war unglaublich niedrig.","Ich habe beschlossen, ein Haus mit einem Haufen meiner College-Freunde zu mieten."
Ich musste mit dem Aufzug in die zehnte Etage.,"Ich haue von der Arbeit ab, bevor die Stadtbusse anhalten."
Ich ließ einen leeren Teigwarentopf auf meinen Fuß fallen.,Ich ließ einen Teigwarentopf mit kochendem Wasser direkt auf meinen Fuß fallen.
Mein erster Job von der High School war als Data Entry-Beamte.,Mein erster Job von der Highschool war als Data Entry-Beamte. Sie brachten mich in eine kleine Kabine.
"Ich rief meinen Immobilienmakler an, ich fand heraus, dass es ein Angebot auf meinem Haus gibt, über den Preis der Nachfrage.","Ich rief meinen Immobilienmakler an, ich fand heraus, dass es ein Angebot auf meinem Haus gibt, für den Preis der Nachfrage."
Gestern erhielt ich eine Einladung in der Post.,"Ich erhielt gestern eine Einladung in der Post. Als ich die Einladung öffnete, landete sie in meinem Kaffee."
"Wenn ich mit fünfundsechzig in Rente gehe, sollte ich ausreichend in Rente gehen.","Ich fütterte den Hund einmal, als ich ihn gestern sah."
Eine Biene hat mich an meine Hand gestochen.,"Eine Biene stach mich auf meine Hand, meine Hand schwoll an."
"Ich fand die neue Matratze, die ich für mein verkauftes Bett wollte.","Ich fand die neuen Kissenhüllen, die ich für mein verkauftes Bett wollte."
Ich kam von der Arbeit nach Hause und sah mir meine Lieblingssendung im Fernsehen an.,Ich kam von der Arbeit nach Hause und sah mir die Lieblingssendung meiner Frau im Fernsehen an.
"Ich eilte in die Notaufnahme, um meinen Mann zu finden, der bei einem Autounfall war. Mein Mann unterschrieb seine Entlassungspapiere, als ich hineinging.","Ich eilte in die Notaufnahme, um meinen Mann zu finden, der bei einem Autounfall war. Die Krankenschwester brachte mich zurück in das Zimmer meines Mannes und sie hielten ihn über Nacht zur Beobachtung."
Mein Vater und ich spielten Mancala und ich verloren das Spiel und er gewann das Spiel.,"Ich musste meinen Freund auf den Berg tragen, nachdem sein Knöchel gebrochen war."
Ich habe meinen Tag mit dem Einkaufen und Essen verbracht.,"Ich habe meinen Tag ohne Arbeit damit verbracht, Haushaltspflege zu leisten."
"Ich war im Skatepark, als ich auf die halbe Pfeife fiel und mir den Knöchel brach.","Mein Hund denkt, er sei ein Löwe und knurrt über alles, was mir Angst macht."
"Ich gehe zu einer Monstertruck-Show, ein Monstertruck hat einen Doppelschlag in einen Truck gemacht.","Meine Eltern waren enttäuscht, nachdem ich sie meiner Freundin vorgestellt hatte."
Ich schlief auf dem Bett und schlief sofort ein.,Ich schlief auf dem Bett und konnte nicht einschlafen.
"Ich habe meiner Mutter einen Brief geschickt, sie brauchte mehr als eine Woche, um den Brief zu erhalten.","Ich habe meiner Mutter einen Brief geschickt, der zurückkam, weil es keinen Stempel gab."
"Es fing an zu regnen, als ich den Müll rausholte.","Es fing an zu regnen, als ich nach Hause ging."
"Meine Freunde brachten mich ins Theater. Wir wurden aus dem Theater geworfen, weil wir zu laut waren.",Meine Freunde brachten mich ins Theater. Es gab eine Schießerei im Theater und alle Shows wurden abgesagt.
Ich habe mich um die Katze meiner Schwester gekümmert und Katzenstreu im ganzen Haus verschüttet.,"Ich kümmerte mich um die Katze meiner Schwester, die auf dem Teppich erbrach."
"Ich beschloss, in einem lokalen See schwimmen zu gehen. Das blaue Wasser und bewaldete Ufer waren idyllisch.","Ich beschloss, in einem lokalen See zu schwimmen. Es fühlte sich gut an einem heißen Tag an."
"Ich hatte es eilig, zur Arbeit zu gehen und statt eines Vitamins nahm ich fälschlicherweise ein Antazida.","Ich hatte es eilig, zur Arbeit zu gehen und statt eines Vitamins nahm ich fälschlicherweise eine Schlaftablette."
"Ich spülte mir die Hände mit Wasser ab, nachdem ich die Toilette benutzt hatte.",Ich habe meine Sonnenbrille draußen auf dem Picknicktisch liegen lassen.
"Ich gehe in den Regenwald, um die Reinigung der lokalen Wasserversorgung zu überwachen.","Ich gehe in den Regenwald, um die Lichtung von Bäumen zu überwachen."
"Ich fand das Saxophon meines Großvaters, während ich den Keller für meine Eltern putzte.","Ich ging ins Diner, um einen Hamburger zu bestellen."
"Ich ging in den Skatepark zur Rollerblade und fiel runter und kratzte mir das Knie, weil ich keine Kniepolster trug.","Ich ging in den Skatepark zur Rollerblade und fühlte mich herunter und verstauchte mein Knie, weil ich keine Kniepolster trug."
Ich habe nicht aufgepasst und bin fast in eine Schlammpfütze gerannt.,Ich entfernte ein großes Wespennest von meiner Veranda. Eine der Wespen stach meinen Finger.
"Ich saß an meinem Schreibtisch, als mein Boss hereinkam und meinen Kollegen dafür verantwortlich machte, dass er den Kopierer blockierte.","Ich war gestresst, mich auf eine Laudatio vorzubereiten, die ich bei der Beerdigung meines Verwandten geben musste."
Ich nahm meine Nichte mit in die Bau-A-Bär-Werkstatt im Einkaufszentrum.,Ich habe das Doppelte für ein Stück in der Apotheke bezahlt.
"Wir haben Wanzen und der Kammerjäger sagte mir, dass er kommen würde, wenn er die Zeit hatte.",Ich habe die Männerhöhle meines Freundes gereinigt und seine DVDs in Ordnung gebracht.
Ich ging auf eine Single-Kreuzfahrt und traf viele Witwer.,Ich ging auf eine Single-Kreuzfahrt und traf viele verheiratete Männer.
Ich kann endlich das kaputte Fenster auf meinem Auto durch neues Glas ersetzen.,"Ich nahm einen Rollstuhl ins Zimmer meiner Mutter, damit sie das Krankenhaus verlassen konnte."
"Mein Chef hat mich angestarrt, als ich zurückkam.","Ich entschloss mich, bei der Arbeit eine Rauchpause zu machen. Ich fing versehentlich ein trockenes Grasfeuer an, als ich meine Zigarette fallen ließ."
Ich begann morgens mit der Reinigung des Außenpools für etwa eine Stunde.,Ich begann den Außenpool morgens für etwa sechs Stunden zu putzen.
"Ich bat um einen Flurpass, um auf die Toilette zu gehen. Der Lehrer zwang mich, bis zum Ende der 30-minütigen Vorlesung zu warten, und ich schaffte es fast nicht.","Ich bat um einen Flurpass, um auf die Toilette zu gehen. Der Lehrer zwang mich zu warten und ich nasste mir die Hose."
"Mein Kabelanbieter hat alles vorbereitet, damit ich jetzt freie Showtime bekommen kann.","Mein Kabelanbieter hat die Dinge so eingestellt, dass ich jetzt kostenlos PBS bekommen kann."
"Ich baute ein still in meinem Hinterhof und machte Mondschein. Ich wurde von allen großen Bars gesucht, um Bootleg Glanz zu verkaufen.","Ich baute ein still in meinem Hinterhof und machte Mondschein. Ich war in der Lage, meinen Gästen etwas zu dienen, das sie nie vergessen würden."
"Als ich in das Zimmer meines Kleinkindes ging, fand ich heraus, dass sie ihr die Haare abgeschnitten hat.","Als ich in das Zimmer meines Kleinkindes ging, fand ich heraus, dass sie alle Haare ihres Bruders abgeschnitten hat."
Ich schüttete das Chlor in den Pool im Hotel.,Ich schüttete die Soda in den Pool im Hotel.
"Ich war mehr als auf meiner neuen Couch gelegen, dann kam meine Freundin vorbei und bat mich, mit ihr einen Roadtrip an die Küste zu machen.","Ich war mehr als zu Hause und machte Abendessen, dann kam meine Freundin vorbei und bat mich, mit ihr an die Küste zu fahren."
"Am Tag meines Urlaubs war ich gepackt und bereit zu gehen. Ich hob meinen Koffer von meinem Bett auf und der Reißverschluss spaltete sich weit auf, wodurch alle meine Sachen herausfielen.","Am Tag meines Urlaubs war ich gepackt und bereit zu gehen. Mein Ehepartner rief an und sagte, er würde nicht mit mir kommen können, weil er feststeckte, ein Projekt für Arbeit zu machen."
Ich habe weniger für ein Stück in der Apotheke bezahlt.,Ich habe das Doppelte für ein Stück in der Apotheke bezahlt.
